Base,Comm,Agent_number,Dataset,Pred_length,MSE,MAE
Homo,chain,24,ETTm2,336,0.28386402130126953,0.33341434597969055
Homo,chain,12,ETTm2,720,0.4055773913860321,0.4141341745853424
Homo,chain,12,ETTm2,336,0.2969932556152344,0.34032854437828064
Homo,chain,20,ETTm2,192,0.24495629966259003,0.30561214685440063
Homo,chain,24,ETTm2,192,0.24077743291854858,0.302517294883728
Homo,chain,16,ETTm2,336,0.2783470153808594,0.33066326379776
Homo,chain,8,pm2_5,336,0.40812957286834717,0.4167538583278656
Homo,chain,16,pm2_5,192,0.4325852394104004,0.4275403916835785
Homo,chain,4,pm2_5,192,0.44895848631858826,0.4394349455833435
Homo,chain,16,pm2_5,96,0.4338098466396332,0.42910608649253845
Homo,chain,20,pm2_5,96,0.43392226099967957,0.42911142110824585
Homo,chain,4,pm2_5,720,0.39100444316864014,0.4135849177837372
Homo,chain,20,pm2_5,336,0.40846049785614014,0.4150681495666504
Homo,chain,8,pm2_5,192,0.4582444429397583,0.44274142384529114
Homo,chain,24,pm2_5,96,0.4337421655654907,0.42905542254447937
Homo,chain,24,pm2_5,720,0.3716556429862976,0.4060057997703552
Homo,chain,4,pm2_5,336,0.38945266604423523,0.4121442139148712
Homo,chain,12,pm2_5,96,0.43439024686813354,0.42934125661849976
Homo,chain,12,pm2_5,192,0.430006742477417,0.42492207884788513
Homo,chain,8,pm2_5,96,0.4366149604320526,0.42981523275375366
Homo,chain,16,pm2_5,720,0.39866796135902405,0.41253796219825745
Homo,chain,20,pm2_5,720,0.3739801347255707,0.3998139500617981
Homo,chain,4,pm2_5,96,0.4331001341342926,0.43092969059944153
Homo,chain,8,pm2_5,720,0.39469027519226074,0.4104662239551544
Homo,chain,24,pm2_5,336,0.4017852246761322,0.41438350081443787
Homo,chain,12,pm2_5,720,0.3968201279640198,0.4127197861671448
Homo,chain,12,pm2_5,336,0.40938422083854675,0.4161841571331024
Homo,chain,20,pm2_5,192,0.4368448257446289,0.431784987449646
Homo,chain,24,pm2_5,192,0.4329276382923126,0.42831501364707947
Homo,chain,16,pm2_5,336,0.38983574509620667,0.41208145022392273
Homo,chain,8,temp,336,0.14372026920318604,0.294802725315094
Homo,chain,16,temp,192,0.1372096687555313,0.28527146577835083
Homo,chain,4,temp,192,0.14216995239257812,0.2895980775356293
Homo,chain,16,temp,96,0.14115330576896667,0.2843225300312042
Homo,chain,20,temp,96,0.14467975497245789,0.2876802086830139
Homo,chain,4,temp,720,0.20627182722091675,0.3565872013568878
Homo,chain,20,temp,336,0.14548416435718536,0.2973671555519104
Homo,chain,8,temp,192,0.1364293247461319,0.28422272205352783
Homo,chain,24,temp,96,0.14407961070537567,0.2867630422115326
Homo,chain,24,temp,720,0.24216173589229584,0.3819361627101898
Homo,chain,4,temp,336,0.1420794129371643,0.2929101884365082
Homo,chain,12,temp,96,0.14201878011226654,0.2851114869117737
Homo,chain,12,temp,192,0.13408876955509186,0.28160083293914795
Homo,chain,8,temp,96,0.14534883201122284,0.2890709638595581
Homo,chain,16,temp,720,0.19953589141368866,0.34347689151763916
Homo,chain,20,temp,720,0.2119903415441513,0.35190549492836
Homo,chain,4,temp,96,0.1415773183107376,0.2847093939781189
Homo,chain,8,temp,720,0.18974702060222626,0.33450552821159363
Homo,chain,24,temp,336,0.14478300511837006,0.296451210975647
Homo,chain,12,temp,720,0.19619177281856537,0.3432558476924896
Homo,chain,12,temp,336,0.14079715311527252,0.29239967465400696
Homo,chain,20,temp,192,0.13304318487644196,0.2801561951637268
Homo,chain,24,temp,192,0.13419471681118011,0.2822757363319397
Homo,chain,16,temp,336,0.15525919198989868,0.3076581060886383
Homo,chain,8,weather,336,0.2475215643644333,0.28283825516700745
Homo,chain,16,weather,192,0.2051340937614441,0.24688947200775146
Homo,chain,4,weather,192,0.20593500137329102,0.2474442720413208
Homo,chain,16,weather,96,0.16863475739955902,0.20986707508563995
Homo,chain,20,weather,96,0.1671082079410553,0.2081473469734192
Homo,chain,4,weather,720,0.3305169641971588,0.3469334840774536
Homo,chain,20,weather,336,0.2495984435081482,0.28410807251930237
Homo,chain,8,weather,192,0.20380687713623047,0.2455299347639084
Homo,chain,24,weather,96,0.16903682053089142,0.20877555012702942
Homo,chain,24,weather,720,0.3517332375049591,0.3551506996154785
Homo,chain,4,weather,336,0.2501494288444519,0.28402620553970337
Homo,chain,12,weather,96,0.16758878529071808,0.20910479128360748
Homo,chain,12,weather,192,0.2025049328804016,0.24443313479423523
Homo,chain,8,weather,96,0.1673634946346283,0.20876625180244446
Homo,chain,16,weather,720,0.3357619345188141,0.3453187942504883
Homo,chain,20,weather,720,0.34238919615745544,0.35235294699668884
Homo,chain,4,weather,96,0.1683979034423828,0.20978668332099915
Homo,chain,8,weather,720,0.340563029050827,0.3494763672351837
Homo,chain,24,weather,336,0.24764417111873627,0.28347164392471313
Homo,chain,12,weather,720,0.33619216084480286,0.3477506935596466
Homo,chain,12,weather,336,0.2507883608341217,0.28498029708862305
Homo,chain,20,weather,192,0.2092868983745575,0.24982424080371857
Homo,chain,24,weather,192,0.2038351595401764,0.24692977964878082
Homo,chain,16,weather,336,0.24975502490997314,0.28376081585884094
Homo,chain,8,ZafNoo,336,0.5619085431098938,0.47714167833328247
Homo,chain,16,ZafNoo,192,0.5165199041366577,0.4469124972820282
Homo,chain,4,ZafNoo,192,0.5199225544929504,0.44684186577796936
Homo,chain,16,ZafNoo,96,0.4738357961177826,0.41550391912460327
Homo,chain,20,ZafNoo,96,0.4716361463069916,0.4150139093399048
Homo,chain,4,ZafNoo,720,0.5881683230400085,0.5018394589424133
Homo,chain,20,ZafNoo,336,0.5606918334960938,0.4778134226799011
Homo,chain,8,ZafNoo,192,0.5183811187744141,0.44505465030670166
Homo,chain,24,ZafNoo,96,0.4697954058647156,0.4141336679458618
Homo,chain,24,ZafNoo,720,0.5913158059120178,0.5032591819763184
Homo,chain,4,ZafNoo,336,0.5587888360023499,0.4754774272441864
Homo,chain,12,ZafNoo,96,0.4728965163230896,0.41513192653656006
Homo,chain,12,ZafNoo,192,0.516002893447876,0.4443378746509552
Homo,chain,8,ZafNoo,96,0.4709624946117401,0.4134019911289215
Homo,chain,16,ZafNoo,720,0.5778855681419373,0.4988178014755249
Homo,chain,20,ZafNoo,720,0.5850250124931335,0.5027256608009338
Homo,chain,4,ZafNoo,96,0.46772563457489014,0.4116866886615753
Homo,chain,8,ZafNoo,720,0.5893974304199219,0.5009409785270691
Homo,chain,24,ZafNoo,336,0.5615867972373962,0.4779509902000427
Homo,chain,12,ZafNoo,720,0.5893377065658569,0.5067064762115479
Homo,chain,12,ZafNoo,336,0.5573450922966003,0.47520896792411804
Homo,chain,20,ZafNoo,192,0.5156752467155457,0.4447495639324188
Homo,chain,24,ZafNoo,192,0.5249860882759094,0.4516978859901428
Homo,chain,16,ZafNoo,336,0.5567870140075684,0.4776952862739563
Homo,fully,8,AQShunyi,336,0.6793684363365173,0.5081815719604492
Homo,fully,16,AQShunyi,192,0.6983963251113892,0.503151535987854
Homo,fully,4,AQShunyi,192,0.7025367021560669,0.5038574934005737
Homo,fully,16,AQShunyi,96,0.7388172149658203,0.5061118006706238
Homo,fully,20,AQShunyi,96,0.7201598286628723,0.5014981627464294
Homo,fully,4,AQShunyi,720,0.7501552700996399,0.5367867350578308
Homo,fully,20,AQShunyi,336,0.6811536550521851,0.5091986656188965
Homo,fully,8,AQShunyi,192,0.6991881728172302,0.5028243064880371
Homo,fully,24,AQShunyi,96,0.7139528393745422,0.5003660321235657
Homo,fully,24,AQShunyi,720,0.7576925158500671,0.5401973724365234
Homo,fully,4,AQShunyi,336,0.6798969507217407,0.5083576440811157
Homo,fully,12,AQShunyi,96,0.7211464643478394,0.5017275214195251
Homo,fully,12,AQShunyi,192,0.6991675496101379,0.5028735399246216
Homo,fully,8,AQShunyi,96,0.7260245680809021,0.5023010969161987
Homo,fully,16,AQShunyi,720,0.748137354850769,0.5370882749557495
Homo,fully,20,AQShunyi,720,0.7537416815757751,0.5404794812202454
Homo,fully,4,AQShunyi,96,0.71855628490448,0.5005399584770203
Homo,fully,8,AQShunyi,720,0.7540661096572876,0.5401853322982788
Homo,fully,24,AQShunyi,336,0.6832243800163269,0.5091531276702881
Homo,fully,12,AQShunyi,720,0.7564114928245544,0.5402788519859314
Homo,fully,12,AQShunyi,336,0.6833516955375671,0.5087616443634033
Homo,fully,20,AQShunyi,192,0.6999731063842773,0.5038301944732666
Homo,fully,24,AQShunyi,192,0.6966747045516968,0.5018743872642517
Homo,fully,16,AQShunyi,336,0.6773675084114075,0.50827556848526
Homo,fully,8,AQWan,336,0.7756750583648682,0.499772846698761
Homo,fully,16,AQWan,192,0.7938804626464844,0.4942263662815094
Homo,fully,4,AQWan,192,0.8034717440605164,0.49562305212020874
Homo,fully,16,AQWan,96,0.8065805435180664,0.4909331202507019
Homo,fully,20,AQWan,96,0.8068527579307556,0.491223007440567
Homo,fully,4,AQWan,720,0.8702097535133362,0.5330695509910583
Homo,fully,20,AQWan,336,0.7882152199745178,0.5024821162223816
Homo,fully,8,AQWan,192,0.7970141172409058,0.4948715567588806
Homo,fully,24,AQWan,96,0.8097537159919739,0.4910019040107727
Homo,fully,24,AQWan,720,0.8829651474952698,0.5391504764556885
Homo,fully,4,AQWan,336,0.7840250730514526,0.5027141571044922
Homo,fully,12,AQWan,96,0.8100341558456421,0.4904731512069702
Homo,fully,12,AQWan,192,0.8016330599784851,0.4957750141620636
Homo,fully,8,AQWan,96,0.8174945712089539,0.49216145277023315
Homo,fully,16,AQWan,720,0.876059353351593,0.5367460250854492
Homo,fully,20,AQWan,720,0.8691366910934448,0.5357836484909058
Homo,fully,4,AQWan,96,0.8181505799293518,0.49261391162872314
Homo,fully,8,AQWan,720,0.8750471472740173,0.536196768283844
Homo,fully,24,AQWan,336,0.7887139916419983,0.5027686357498169
Homo,fully,12,AQWan,720,0.8725024461746216,0.535580039024353
Homo,fully,12,AQWan,336,0.7804864048957825,0.501649022102356
Homo,fully,20,AQWan,192,0.8004950284957886,0.49615684151649475
Homo,fully,24,AQWan,192,0.7958788275718689,0.49425050616264343
Homo,fully,16,AQWan,336,0.7848109602928162,0.5021831393241882
Homo,fully,8,CzeLan,336,0.23841823637485504,0.2813689708709717
Homo,fully,16,CzeLan,192,0.21468301117420197,0.25921523571014404
Homo,fully,4,CzeLan,192,0.22677657008171082,0.27104777097702026
Homo,fully,16,CzeLan,96,0.20500583946704865,0.2518126964569092
Homo,fully,20,CzeLan,96,0.2048587203025818,0.25033366680145264
Homo,fully,4,CzeLan,720,0.26219379901885986,0.3092854917049408
Homo,fully,20,CzeLan,336,0.2347189486026764,0.2848722040653229
Homo,fully,8,CzeLan,192,0.21683523058891296,0.261199414730072
Homo,fully,24,CzeLan,96,0.20391082763671875,0.24989111721515656
Homo,fully,24,CzeLan,720,0.25679948925971985,0.3072030246257782
Homo,fully,4,CzeLan,336,0.23525108397006989,0.28608211874961853
Homo,fully,12,CzeLan,96,0.20685532689094543,0.25291016697883606
Homo,fully,12,CzeLan,192,0.23162710666656494,0.27272674441337585
Homo,fully,8,CzeLan,96,0.20618732273578644,0.2529899775981903
Homo,fully,16,CzeLan,720,0.2562246322631836,0.30341804027557373
Homo,fully,20,CzeLan,720,0.2593027353286743,0.30461081862449646
Homo,fully,4,CzeLan,96,0.20384162664413452,0.251647025346756
Homo,fully,8,CzeLan,720,0.2573182284832001,0.30464982986450195
Homo,fully,24,CzeLan,336,0.23849225044250488,0.2822163701057434
Homo,fully,12,CzeLan,720,0.2554520070552826,0.30138567090034485
Homo,fully,12,CzeLan,336,0.23414741456508636,0.28495094180107117
Homo,fully,20,CzeLan,192,0.2232852429151535,0.2651051878929138
Homo,fully,24,CzeLan,192,0.21816763281822205,0.2614433467388153
Homo,fully,16,CzeLan,336,0.22918008267879486,0.28083616495132446
Homo,fully,8,ETTh1,336,0.44539931416511536,0.4437227249145508
Homo,fully,16,ETTh1,192,0.43259063363075256,0.426666796207428
Homo,fully,4,ETTh1,192,0.42779186367988586,0.42392125725746155
Homo,fully,16,ETTh1,96,0.38113507628440857,0.39903727173805237
Homo,fully,20,ETTh1,96,0.382569819688797,0.3987441956996918
Homo,fully,4,ETTh1,720,0.4820850193500519,0.48634064197540283
Homo,fully,20,ETTh1,336,0.4459291398525238,0.44362014532089233
Homo,fully,8,ETTh1,192,0.42834702134132385,0.4250798523426056
Homo,fully,24,ETTh1,96,0.38414818048477173,0.39966100454330444
Homo,fully,24,ETTh1,720,0.498360276222229,0.4924975037574768
Homo,fully,4,ETTh1,336,0.44378262758255005,0.44189324975013733
Homo,fully,12,ETTh1,96,0.38481178879737854,0.4010288715362549
Homo,fully,12,ETTh1,192,0.4309541583061218,0.4261833727359772
Homo,fully,8,ETTh1,96,0.38149958848953247,0.3991977870464325
Homo,fully,16,ETTh1,720,0.48116764426231384,0.4833778142929077
Homo,fully,20,ETTh1,720,0.48692652583122253,0.486044317483902
Homo,fully,4,ETTh1,96,0.38132402300834656,0.3989829421043396
Homo,fully,8,ETTh1,720,0.49641263484954834,0.4931430220603943
Homo,fully,24,ETTh1,336,0.4454090893268585,0.44344380497932434
Homo,fully,12,ETTh1,720,0.4836606979370117,0.48480209708213806
Homo,fully,12,ETTh1,336,0.4458690285682678,0.44293859601020813
Homo,fully,20,ETTh1,192,0.4284956753253937,0.42487871646881104
Homo,fully,24,ETTh1,192,0.433519572019577,0.42725422978401184
Homo,fully,16,ETTh1,336,0.44617074728012085,0.4430760443210602
Homo,fully,8,ETTh2,336,0.38335224986076355,0.41237473487854004
Homo,fully,16,ETTh2,192,0.35993292927742004,0.3901928961277008
Homo,fully,4,ETTh2,192,0.358335942029953,0.39087000489234924
Homo,fully,16,ETTh2,96,0.2927687168121338,0.3435511887073517
Homo,fully,20,ETTh2,96,0.2936162054538727,0.3436015546321869
Homo,fully,4,ETTh2,720,0.42834192514419556,0.4548954367637634
Homo,fully,20,ETTh2,336,0.38039055466651917,0.41074562072753906
Homo,fully,8,ETTh2,192,0.39005905389785767,0.4082254469394684
Homo,fully,24,ETTh2,96,0.2926447093486786,0.3425501585006714
Homo,fully,24,ETTh2,720,0.4159281849861145,0.4451947510242462
Homo,fully,4,ETTh2,336,0.38788843154907227,0.4142007529735565
Homo,fully,12,ETTh2,96,0.2950553297996521,0.34463194012641907
Homo,fully,12,ETTh2,192,0.36112818121910095,0.3918743431568146
Homo,fully,8,ETTh2,96,0.2949262857437134,0.34378358721733093
Homo,fully,16,ETTh2,720,0.4271795451641083,0.45268934965133667
Homo,fully,20,ETTh2,720,0.41443270444869995,0.4449540674686432
Homo,fully,4,ETTh2,96,0.2967602014541626,0.3458491563796997
Homo,fully,8,ETTh2,720,0.4196370840072632,0.44981589913368225
Homo,fully,24,ETTh2,336,0.3749118745326996,0.4077152609825134
Homo,fully,12,ETTh2,720,0.4169835150241852,0.4460451602935791
Homo,fully,12,ETTh2,336,0.3795391321182251,0.4111686050891876
Homo,fully,20,ETTh2,192,0.39155033230781555,0.4073883891105652
Homo,fully,24,ETTh2,192,0.3626762926578522,0.3919908404350281
Homo,fully,16,ETTh2,336,0.40715283155441284,0.4261043965816498
Homo,fully,8,ETTm1,336,0.37719595432281494,0.39670199155807495
Homo,fully,16,ETTm1,192,0.35420772433280945,0.3799563944339752
Homo,fully,4,ETTm1,192,0.3538273572921753,0.37989628314971924
Homo,fully,16,ETTm1,96,0.3257730007171631,0.36221298575401306
Homo,fully,20,ETTm1,96,0.33134740591049194,0.3657146096229553
Homo,fully,4,ETTm1,720,0.4321095049381256,0.42861324548721313
Homo,fully,20,ETTm1,336,0.4020302891731262,0.4099498987197876
Homo,fully,8,ETTm1,192,0.34230107069015503,0.3741047978401184
Homo,fully,24,ETTm1,96,0.3285626471042633,0.3642346262931824
Homo,fully,24,ETTm1,720,0.44134166836738586,0.4337231516838074
Homo,fully,4,ETTm1,336,0.37247133255004883,0.3943784534931183
Homo,fully,12,ETTm1,96,0.3249880075454712,0.36328500509262085
Homo,fully,12,ETTm1,192,0.34875813126564026,0.37773755192756653
Homo,fully,8,ETTm1,96,0.32975101470947266,0.36319464445114136
Homo,fully,16,ETTm1,720,0.44619277119636536,0.4368871748447418
Homo,fully,20,ETTm1,720,0.45400646328926086,0.43922701478004456
Homo,fully,4,ETTm1,96,0.3262832462787628,0.36097103357315063
Homo,fully,8,ETTm1,720,0.4439314007759094,0.4364648461341858
Homo,fully,24,ETTm1,336,0.40371203422546387,0.4089830815792084
Homo,fully,12,ETTm1,720,0.44224315881729126,0.43350520730018616
Homo,fully,12,ETTm1,336,0.37930673360824585,0.3976500332355499
Homo,fully,20,ETTm1,192,0.3472796678543091,0.3773372769355774
Homo,fully,24,ETTm1,192,0.3485618233680725,0.37833911180496216
Homo,fully,16,ETTm1,336,0.3909417390823364,0.4034261703491211
Homo,fully,8,ETTm2,336,0.2843453288078308,0.33459317684173584
Homo,fully,16,ETTm2,192,0.24539734423160553,0.306433767080307
Homo,fully,4,ETTm2,192,0.25359296798706055,0.31056931614875793
Homo,fully,16,ETTm2,96,0.18287590146064758,0.2631104588508606
Homo,fully,20,ETTm2,96,0.18162590265274048,0.263301819562912
Homo,fully,4,ETTm2,720,0.3811616897583008,0.3988827168941498
Homo,fully,20,ETTm2,336,0.2929988205432892,0.34112656116485596
Homo,fully,8,ETTm2,192,0.25212475657463074,0.31117376685142517
Homo,fully,24,ETTm2,96,0.18185117840766907,0.26394209265708923
Homo,fully,24,ETTm2,720,0.3734550178050995,0.3964126408100128
Homo,fully,4,ETTm2,336,0.29185497760772705,0.33886662125587463
Homo,fully,12,ETTm2,96,0.1790258288383484,0.26130685210227966
Homo,fully,12,ETTm2,192,0.2465267777442932,0.3067082166671753
Homo,fully,8,ETTm2,96,0.17822404205799103,0.2611641585826874
Homo,fully,16,ETTm2,720,0.37635448575019836,0.39703330397605896
Homo,fully,20,ETTm2,720,0.3685065507888794,0.39508119225502014
Homo,fully,4,ETTm2,96,0.18091699481010437,0.26204270124435425
Homo,fully,8,ETTm2,720,0.3689178228378296,0.394899845123291
Homo,fully,24,ETTm2,336,0.28250831365585327,0.33286741375923157
Homo,fully,12,ETTm2,720,0.37645208835601807,0.39691123366355896
Homo,fully,12,ETTm2,336,0.2868891656398773,0.33657389879226685
Homo,fully,20,ETTm2,192,0.24581803381443024,0.30693185329437256
Homo,fully,24,ETTm2,192,0.24224425852298737,0.30440202355384827
Homo,fully,16,ETTm2,336,0.28670117259025574,0.33575233817100525
Homo,fully,8,pm2_5,336,0.40708866715431213,0.41636866331100464
Homo,fully,16,pm2_5,192,0.4352712333202362,0.4275786280632019
Homo,fully,4,pm2_5,192,0.45011189579963684,0.4399975538253784
Homo,fully,16,pm2_5,96,0.43359845876693726,0.42913389205932617
Homo,fully,20,pm2_5,96,0.4338206648826599,0.42907729744911194
Homo,fully,4,pm2_5,720,0.3915177583694458,0.4120282828807831
Homo,fully,20,pm2_5,336,0.409553200006485,0.4159363806247711
Homo,fully,8,pm2_5,192,0.43192335963249207,0.42780500650405884
Homo,fully,24,pm2_5,96,0.4336317777633667,0.42899683117866516
Homo,fully,24,pm2_5,720,0.3631390929222107,0.3992784917354584
Homo,fully,4,pm2_5,336,0.38630974292755127,0.4103333055973053
Homo,fully,12,pm2_5,96,0.43429359793663025,0.42933160066604614
Homo,fully,12,pm2_5,192,0.42942896485328674,0.4250754117965698
Homo,fully,8,pm2_5,96,0.4348115921020508,0.42967039346694946
Homo,fully,16,pm2_5,720,0.38919320702552795,0.41440826654434204
Homo,fully,20,pm2_5,720,0.36836156249046326,0.40010958909988403
Homo,fully,4,pm2_5,96,0.43404659628868103,0.43090352416038513
Homo,fully,8,pm2_5,720,0.3862268924713135,0.40966796875
Homo,fully,24,pm2_5,336,0.39290744066238403,0.41566020250320435
Homo,fully,12,pm2_5,720,0.3569232225418091,0.3994075059890747
Homo,fully,12,pm2_5,336,0.40023571252822876,0.4182072579860687
Homo,fully,20,pm2_5,192,0.4376269280910492,0.4322974383831024
Homo,fully,24,pm2_5,192,0.4295901358127594,0.42614737153053284
Homo,fully,16,pm2_5,336,0.3867941200733185,0.41118323802948
Homo,fully,8,temp,336,0.14014887809753418,0.291376531124115
Homo,fully,16,temp,192,0.13647086918354034,0.28381767868995667
Homo,fully,4,temp,192,0.14258457720279694,0.29005908966064453
Homo,fully,16,temp,96,0.14130118489265442,0.28428950905799866
Homo,fully,20,temp,96,0.1411886215209961,0.2838039994239807
Homo,fully,4,temp,720,0.1720980703830719,0.323411226272583
Homo,fully,20,temp,336,0.1472667008638382,0.2990351915359497
Homo,fully,8,temp,192,0.1363084763288498,0.28444987535476685
Homo,fully,24,temp,96,0.1424325555562973,0.28539523482322693
Homo,fully,24,temp,720,0.18575571477413177,0.3349195420742035
Homo,fully,4,temp,336,0.14336809515953064,0.2943798899650574
Homo,fully,12,temp,96,0.14247290790081024,0.28559547662734985
Homo,fully,12,temp,192,0.13509617745876312,0.2823798358440399
Homo,fully,8,temp,96,0.14472514390945435,0.28880032896995544
Homo,fully,16,temp,720,0.20044347643852234,0.34491270780563354
Homo,fully,20,temp,720,0.1865314394235611,0.3335359990596771
Homo,fully,4,temp,96,0.14227451384067535,0.28531211614608765
Homo,fully,8,temp,720,0.20088590681552887,0.34519103169441223
Homo,fully,24,temp,336,0.1535918116569519,0.3055519163608551
Homo,fully,12,temp,720,0.1833537518978119,0.33037373423576355
Homo,fully,12,temp,336,0.13805049657821655,0.28898584842681885
Homo,fully,20,temp,192,0.13546936213970184,0.28292423486709595
Homo,fully,24,temp,192,0.1354290097951889,0.2835584878921509
Homo,fully,16,temp,336,0.14112788438796997,0.2927713096141815
Homo,fully,8,weather,336,0.24772626161575317,0.2824918329715729
Homo,fully,16,weather,192,0.2019866406917572,0.24470090866088867
Homo,fully,4,weather,192,0.20219947397708893,0.24489271640777588
Homo,fully,16,weather,96,0.16665369272232056,0.20876531302928925
Homo,fully,20,weather,96,0.16579318046569824,0.20682327449321747
Homo,fully,4,weather,720,0.3418726623058319,0.35470816493034363
Homo,fully,20,weather,336,0.2515873312950134,0.2845556139945984
Homo,fully,8,weather,192,0.20386095345020294,0.24530579149723053
Homo,fully,24,weather,96,0.1674332469701767,0.2092665284872055
Homo,fully,24,weather,720,0.34775859117507935,0.35468369722366333
Homo,fully,4,weather,336,0.24900923669338226,0.2829301655292511
Homo,fully,12,weather,96,0.16683495044708252,0.208154559135437
Homo,fully,12,weather,192,0.20295162498950958,0.24563175439834595
Homo,fully,8,weather,96,0.16742664575576782,0.2083345651626587
Homo,fully,16,weather,720,0.3414728045463562,0.3506231904029846
Homo,fully,20,weather,720,0.33684128522872925,0.3500930070877075
Homo,fully,4,weather,96,0.16721844673156738,0.20786301791667938
Homo,fully,8,weather,720,0.3406507074832916,0.35065990686416626
Homo,fully,24,weather,336,0.25037693977355957,0.28523117303848267
Homo,fully,12,weather,720,0.3456231355667114,0.3537289500236511
Homo,fully,12,weather,336,0.25135621428489685,0.2849024534225464
Homo,fully,20,weather,192,0.20361274480819702,0.24593424797058105
Homo,fully,24,weather,192,0.20595599710941315,0.24748316407203674
Homo,fully,16,weather,336,0.2491891086101532,0.28351473808288574
Homo,fully,8,ZafNoo,336,0.5675981640815735,0.48010578751564026
Homo,fully,16,ZafNoo,192,0.5251981616020203,0.44958171248435974
Homo,fully,4,ZafNoo,192,0.521817684173584,0.4506249725818634
Homo,fully,16,ZafNoo,96,0.4742893874645233,0.41674888134002686
Homo,fully,20,ZafNoo,96,0.4741766154766083,0.4166721701622009
Homo,fully,4,ZafNoo,720,0.5860854983329773,0.49790021777153015
Homo,fully,20,ZafNoo,336,0.5710657238960266,0.48168477416038513
Homo,fully,8,ZafNoo,192,0.522569477558136,0.4511163830757141
Homo,fully,24,ZafNoo,96,0.47657957673072815,0.4184216558933258
Homo,fully,24,ZafNoo,720,0.5915510654449463,0.5030878186225891
Homo,fully,4,ZafNoo,336,0.5590367317199707,0.47546324133872986
Homo,fully,12,ZafNoo,96,0.47459980845451355,0.4161040186882019
Homo,fully,12,ZafNoo,192,0.5269710421562195,0.4507687985897064
Homo,fully,8,ZafNoo,96,0.4663097560405731,0.41224655508995056
Homo,fully,16,ZafNoo,720,0.5836969614028931,0.4993388056755066
Homo,fully,20,ZafNoo,720,0.5868321657180786,0.5032103061676025
Homo,fully,4,ZafNoo,96,0.4660014510154724,0.41100284457206726
Homo,fully,8,ZafNoo,720,0.598747193813324,0.5028089880943298
Homo,fully,24,ZafNoo,336,0.5665188431739807,0.47939372062683105
Homo,fully,12,ZafNoo,720,0.5803298354148865,0.49914616346359253
Homo,fully,12,ZafNoo,336,0.5654351711273193,0.4769459068775177
Homo,fully,20,ZafNoo,192,0.5248766541481018,0.4495149552822113
Homo,fully,24,ZafNoo,192,0.523524284362793,0.45118433237075806
Homo,fully,16,ZafNoo,336,0.570520281791687,0.4840128719806671
Homo,ring,8,AQShunyi,336,0.6726524829864502,0.5055537819862366
Homo,ring,16,AQShunyi,192,0.7004988193511963,0.502697765827179
Homo,ring,4,AQShunyi,192,0.7030532956123352,0.5036858916282654
Homo,ring,16,AQShunyi,96,0.7199329733848572,0.5003851056098938
Homo,ring,20,AQShunyi,96,0.716508686542511,0.5003697872161865
Homo,ring,4,AQShunyi,720,0.7471287846565247,0.5361913442611694
Homo,ring,20,AQShunyi,336,0.6719062328338623,0.505537748336792
Homo,ring,8,AQShunyi,192,0.7021312713623047,0.5032444596290588
Homo,ring,24,AQShunyi,96,0.714550793170929,0.49959850311279297
Homo,ring,24,AQShunyi,720,0.7454797625541687,0.5356864929199219
Homo,ring,4,AQShunyi,336,0.6817474961280823,0.5087583661079407
Homo,ring,12,AQShunyi,96,0.7359967827796936,0.504962146282196
Homo,ring,12,AQShunyi,192,0.6989760398864746,0.5021520256996155
Homo,ring,8,AQShunyi,96,0.7221509218215942,0.5013050436973572
Homo,ring,16,AQShunyi,720,0.7486118078231812,0.5375070571899414
Homo,ring,20,AQShunyi,720,0.7434433102607727,0.5355584025382996
Homo,ring,4,AQShunyi,96,0.7192907333374023,0.5012407898902893
Homo,ring,8,AQShunyi,720,0.7453759908676147,0.5379269123077393
Homo,ring,24,AQShunyi,336,0.6743605732917786,0.5056092739105225
Homo,ring,12,AQShunyi,720,0.7487742304801941,0.5378953814506531
Homo,ring,12,AQShunyi,336,0.6724173426628113,0.5052459836006165
Homo,ring,20,AQShunyi,192,0.7012282609939575,0.5033704042434692
Homo,ring,24,AQShunyi,192,0.6994044780731201,0.5025342702865601
Homo,ring,16,AQShunyi,336,0.673448920249939,0.5062986016273499
Homo,ring,8,AQWan,336,0.7696682810783386,0.49724143743515015
Homo,ring,16,AQWan,192,0.7988297939300537,0.4946326017379761
Homo,ring,4,AQWan,192,0.7990157008171082,0.4947780966758728
Homo,ring,16,AQWan,96,0.8118983507156372,0.4911596179008484
Homo,ring,20,AQWan,96,0.8089532852172852,0.49123960733413696
Homo,ring,4,AQWan,720,0.869147002696991,0.5328377485275269
Homo,ring,20,AQWan,336,0.7739796042442322,0.4989335238933563
Homo,ring,8,AQWan,192,0.7989705801010132,0.4947633743286133
Homo,ring,24,AQWan,96,0.8150050044059753,0.49194881319999695
Homo,ring,24,AQWan,720,0.8682481050491333,0.533592700958252
Homo,ring,4,AQWan,336,0.7815494537353516,0.5016323924064636
Homo,ring,12,AQWan,96,0.8099821209907532,0.4918338358402252
Homo,ring,12,AQWan,192,0.7978582978248596,0.4944329857826233
Homo,ring,8,AQWan,96,0.8082887530326843,0.4897323250770569
Homo,ring,16,AQWan,720,0.8665374517440796,0.5324663519859314
Homo,ring,20,AQWan,720,0.8676505088806152,0.5327515006065369
Homo,ring,4,AQWan,96,0.8081535696983337,0.4907774031162262
